instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
8036,12/6/2011,4,0,12,11,0,2,1,3,0.46,0.94,0.2537,32
8037,12/6/2011,4,0,12,12,0,2,1,3,0.46,1,0.2239,55
8038,12/6/2011,4,0,12,13,0,2,1,3,0.46,1,0.194,71
8039,12/6/2011,4,0,12,14,0,2,1,3,0.48,1,0.2239,75
8040,12/6/2011,4,0,12,15,0,2,1,3,0.5,1,0.194,45
8041,12/6/2011,4,0,12,16,0,2,1,3,0.46,1,0.2537,88
8042,12/6/2011,4,0,12,17,0,2,1,2,0.46,1,0.2239,262
8043,12/6/2011,4,0,12,18,0,2,1,2,0.46,1,0.2836,304
8044,12/6/2011,4,0,12,19,0,2,1,3,0.46,1,0.2985,233
8045,12/6/2011,4,0,12,20,0,2,1,3,0.46,1,0.2985,110
8046,12/6/2011,4,0,12,21,0,2,1,2,0.44,1,0.194,114
8047,12/6/2011,4,0,12,22,0,2,1,3,0.46,1,0.1642,87
8048,12/6/2011,4,0,12,23,0,2,1,3,0.46,1,0.1642,53
8049,12/7/2011,4,0,12,0,0,3,1,1,0.44,1,0.194,33
8050,12/7/2011,4,0,12,1,0,3,1,2,0.46,1,0.2537,13
8051,12/7/2011,4,0,12,2,0,3,1,3,0.46,1,0.2239,6
8052,12/7/2011,4,0,12,3,0,3,1,3,0.46,1,0.2239,3
8053,12/7/2011,4,0,12,4,0,3,1,3,0.46,1,0.1642,1
8054,12/7/2011,4,0,12,5,0,3,1,3,0.46,1,0.1642,3
8055,12/7/2011,4,0,12,6,0,3,1,3,0.48,1,0.4179,18
8056,12/7/2011,4,0,12,7,0,3,1,3,0.44,1,0.1045,46
8057,12/7/2011,4,0,12,8,0,3,1,3,0.44,1,0,86
8058,12/7/2011,4,0,12,9,0,3,1,3,0.44,1,0.2537,64
8059,12/7/2011,4,0,12,10,0,3,1,3,0.44,1,0.0896,33
8060,12/7/2011,4,0,12,11,0,3,1,3,0.44,1,0.0896,50
8061,12/7/2011,4,0,12,12,0,3,1,3,0.44,1,0.1343,33
8062,12/7/2011,4,0,12,13,0,3,1,3,0.44,1,0.194,33
8063,12/7/2011,4,0,12,14,0,3,1,3,0.44,1,0.194,25
8064,12/7/2011,4,0,12,15,0,3,1,3,0.42,0.94,0.2239,30
8065,12/7/2011,4,0,12,16,0,3,1,3,0.42,0.94,0.194,31
8066,12/7/2011,4,0,12,17,0,3,1,3,0.4,1,0.3284,52
8067,12/7/2011,4,0,12,18,0,3,1,3,0.4,0.94,0.2985,51
8068,12/7/2011,4,0,12,19,0,3,1,3,0.34,0.87,0.6418,33
8069,12/7/2011,4,0,12,20,0,3,1,3,0.34,0.87,0.6418,26
8070,12/7/2011,4,0,12,21,0,3,1,3,0.3,0.87,0.5224,6
8071,12/7/2011,4,0,12,22,0,3,1,3,0.24,0.93,0.4478,13
8072,12/7/2011,4,0,12,23,0,3,1,1,0.24,0.93,0.3881,16
8073,12/8/2011,4,0,12,0,0,4,1,2,0.26,0.87,0.2985,21
8074,12/8/2011,4,0,12,1,0,4,1,1,0.26,0.81,0.3582,7
8075,12/8/2011,4,0,12,2,0,4,1,1,0.28,0.65,0.2239,4
8076,12/8/2011,4,0,12,3,0,4,1,1,0.26,0.6,0.2985,1
8077,12/8/2011,4,0,12,4,0,4,1,2,0.24,0.6,0.4627,2
8078,12/8/2011,4,0,12,5,0,4,1,1,0.22,0.64,0.2239,12
8079,12/8/2011,4,0,12,6,0,4,1,1,0.22,0.55,0.2836,71
8080,12/8/2011,4,0,12,7,0,4,1,1,0.22,0.6,0.2239,244
8081,12/8/2011,4,0,12,8,0,4,1,1,0.22,0.55,0.2836,429
8082,12/8/2011,4,0,12,9,0,4,1,1,0.24,0.52,0.3881,225
8083,12/8/2011,4,0,12,10,0,4,1,1,0.26,0.52,0.3284,110
8084,12/8/2011,4,0,12,11,0,4,1,1,0.28,0.52,0.2537,106
8085,12/8/2011,4,0,12,12,0,4,1,1,0.28,0.52,0.3284,156
8086,12/8/2011,4,0,12,13,0,4,1,1,0.3,0.49,0.3582,124
8087,12/8/2011,4,0,12,14,0,4,1,1,0.32,0.45,0.2537,137
8088,12/8/2011,4,0,12,15,0,4,1,1,0.32,0.45,0.1343,117
8089,12/8/2011,4,0,12,16,0,4,1,1,0.32,0.45,0.194,208
8090,12/8/2011,4,0,12,17,0,4,1,1,0.3,0.49,0.1045,331
8091,12/8/2011,4,0,12,18,0,4,1,1,0.28,0.52,0.2239,318
8092,12/8/2011,4,0,12,19,0,4,1,1,0.26,0.56,0.1045,232
8093,12/8/2011,4,0,12,20,0,4,1,1,0.26,0.6,0.1045,175
8094,12/8/2011,4,0,12,21,0,4,1,1,0.28,0.61,0.0896,139
8095,12/8/2011,4,0,12,22,0,4,1,1,0.26,0.65,0.1343,92
8096,12/8/2011,4,0,12,23,0,4,1,1,0.24,0.7,0.1045,61
8097,12/9/2011,4,0,12,0,0,5,1,1,0.24,0.65,0,34
8098,12/9/2011,4,0,12,1,0,5,1,1,0.24,0.65,0,14
8099,12/9/2011,4,0,12,2,0,5,1,1,0.24,0.7,0,12
8100,12/9/2011,4,0,12,3,0,5,1,1,0.22,0.8,0,6
8101,12/9/2011,4,0,12,4,0,5,1,1,0.22,0.8,0,2
8102,12/9/2011,4,0,12,5,0,5,1,1,0.22,0.8,0,20
8103,12/9/2011,4,0,12,6,0,5,1,1,0.22,0.8,0.0896,63
8104,12/9/2011,4,0,12,7,0,5,1,1,0.22,0.75,0.0896,199
8105,12/9/2011,4,0,12,8,0,5,1,1,0.24,0.81,0,385
8106,12/9/2011,4,0,12,9,0,5,1,1,0.26,0.81,0.0896,264
8107,12/9/2011,4,0,12,10,0,5,1,2,0.3,0.7,0.1642,126
8108,12/9/2011,4,0,12,11,0,5,1,1,0.32,0.7,0.2537,136
8109,12/9/2011,4,0,12,12,0,5,1,1,0.36,0.57,0.2985,173
8110,12/9/2011,4,0,12,13,0,5,1,1,0.38,0.5,0.194,168
8111,12/9/2011,4,0,12,14,0,5,1,1,0.38,0.46,0.2836,187
8112,12/9/2011,4,0,12,15,0,5,1,1,0.38,0.46,0.2836,189
8113,12/9/2011,4,0,12,16,0,5,1,1,0.36,0.62,0.1343,250
8114,12/9/2011,4,0,12,17,0,5,1,1,0.34,0.66,0.1045,362
8115,12/9/2011,4,0,12,18,0,5,1,1,0.34,0.61,0,318
8116,12/9/2011,4,0,12,19,0,5,1,1,0.34,0.61,0,199
8117,12/9/2011,4,0,12,20,0,5,1,1,0.3,0.81,0,150
8118,12/9/2011,4,0,12,21,0,5,1,1,0.3,0.75,0,140
8119,12/9/2011,4,0,12,22,0,5,1,1,0.28,0.87,0,129
8120,12/9/2011,4,0,12,23,0,5,1,1,0.28,0.81,0,94
8121,12/10/2011,4,0,12,0,0,6,0,2,0.26,0.81,0.1045,77
8122,12/10/2011,4,0,12,1,0,6,0,2,0.26,0.7,0.1642,66
8123,12/10/2011,4,0,12,2,0,6,0,2,0.28,0.61,0.0896,60
8124,12/10/2011,4,0,12,3,0,6,0,2,0.28,0.61,0.0896,25
8125,12/10/2011,4,0,12,4,0,6,0,2,0.26,0.65,0.1045,3
8126,12/10/2011,4,0,12,5,0,6,0,1,0.26,0.6,0.1642,6
8127,12/10/2011,4,0,12,6,0,6,0,1,0.24,0.65,0.1045,11
8128,12/10/2011,4,0,12,7,0,6,0,1,0.24,0.65,0.194,11
8129,12/10/2011,4,0,12,8,0,6,0,1,0.26,0.65,0.1343,73
8130,12/10/2011,4,0,12,9,0,6,0,1,0.28,0.61,0.2836,149
8131,12/10/2011,4,0,12,10,0,6,0,1,0.32,0.57,0.2537,192
8132,12/10/2011,4,0,12,11,0,6,0,1,0.32,0.53,0.4179,236
8133,12/10/2011,4,0,12,12,0,6,0,1,0.32,0.45,0.4179,283
8134,12/10/2011,4,0,12,13,0,6,0,1,0.34,0.34,0.4179,286
8135,12/10/2011,4,0,12,14,0,6,0,1,0.34,0.31,0.3284,293
8136,12/10/2011,4,0,12,15,0,6,0,1,0.34,0.34,0.3582,299
8137,12/10/2011,4,0,12,16,0,6,0,1,0.32,0.31,0.3881,241
8138,12/10/2011,4,0,12,17,0,6,0,1,0.28,0.36,0.3284,185
8139,12/10/2011,4,0,12,18,0,6,0,1,0.26,0.38,0.2239,172
8140,12/10/2011,4,0,12,19,0,6,0,1,0.26,0.38,0.2836,154
8141,12/10/2011,4,0,12,20,0,6,0,1,0.24,0.35,0.2239,124
8142,12/10/2011,4,0,12,21,0,6,0,1,0.22,0.44,0.2239,83
8143,12/10/2011,4,0,12,22,0,6,0,1,0.22,0.41,0.1343,95
8144,12/10/2011,4,0,12,23,0,6,0,1,0.2,0.47,0.1642,66
8145,12/11/2011,4,0,12,0,0,0,0,1,0.2,0.51,0.2239,74
8146,12/11/2011,4,0,12,1,0,0,0,1,0.16,0.59,0.2239,62
8147,12/11/2011,4,0,12,2,0,0,0,1,0.18,0.55,0.2537,52
8148,12/11/2011,4,0,12,3,0,0,0,1,0.16,0.59,0.1343,19
8149,12/11/2011,4,0,12,4,0,0,0,1,0.16,0.59,0.1642,5
8150,12/11/2011,4,0,12,5,0,0,0,1,0.18,0.59,0.1045,6
8151,12/11/2011,4,0,12,6,0,0,0,1,0.16,0.59,0,10
8152,12/11/2011,4,0,12,7,0,0,0,1,0.18,0.55,0,31
8153,12/11/2011,4,0,12,8,0,0,0,1,0.16,0.69,0,72
8154,12/11/2011,4,0,12,9,0,0,0,1,0.2,0.59,0,107
8155,12/11/2011,4,0,12,10,0,0,0,1,0.24,0.44,0,194
8156,12/11/2011,4,0,12,11,0,0,0,1,0.26,0.35,0,197
8157,12/11/2011,4,0,12,12,0,0,0,1,0.26,0.35,0,288
8158,12/11/2011,4,0,12,13,0,0,0,1,0.3,0.31,0,268
8159,12/11/2011,4,0,12,14,0,0,0,1,0.3,0.28,0,242
8160,12/11/2011,4,0,12,15,0,0,0,1,0.3,0.26,0,266
8161,12/11/2011,4,0,12,16,0,0,0,1,0.3,0.26,0,206
8162,12/11/2011,4,0,12,17,0,0,0,1,0.28,0.3,0,163
8163,12/11/2011,4,0,12,18,0,0,0,1,0.24,0.48,0.194,163
8164,12/11/2011,4,0,12,19,0,0,0,1,0.22,0.55,0.194,105
8165,12/11/2011,4,0,12,20,0,0,0,1,0.22,0.55,0.1045,72
8166,12/11/2011,4,0,12,21,0,0,0,1,0.22,0.55,0,63
8167,12/11/2011,4,0,12,22,0,0,0,1,0.22,0.55,0,43
8168,12/11/2011,4,0,12,23,0,0,0,1,0.2,0.69,0,35
8169,12/12/2011,4,0,12,0,0,1,1,1,0.2,0.69,0.0896,20
8170,12/12/2011,4,0,12,1,0,1,1,1,0.2,0.69,0,9
8171,12/12/2011,4,0,12,2,0,1,1,1,0.2,0.69,0,4
8172,12/12/2011,4,0,12,3,0,1,1,1,0.18,0.74,0,2
8173,12/12/2011,4,0,12,4,0,1,1,1,0.18,0.74,0,3
8174,12/12/2011,4,0,12,5,0,1,1,1,0.16,0.8,0,21
8175,12/12/2011,4,0,12,6,0,1,1,1,0.16,0.8,0.1045,64
8176,12/12/2011,4,0,12,7,0,1,1,1,0.14,0.86,0.1343,235
8177,12/12/2011,4,0,12,8,0,1,1,2,0.16,0.8,0.1045,385
8178,12/12/2011,4,0,12,9,0,1,1,2,0.18,0.74,0.0896,220
8179,12/12/2011,4,0,12,10,0,1,1,2,0.22,0.69,0.1045,105
8180,12/12/2011,4,0,12,11,0,1,1,2,0.26,0.6,0.0896,115
8181,12/12/2011,4,0,12,12,0,1,1,1,0.28,0.52,0.1045,145
8182,12/12/2011,4,0,12,13,0,1,1,2,0.3,0.52,0.1045,166
8183,12/12/2011,4,0,12,14,0,1,1,2,0.32,0.53,0.1343,111
8184,12/12/2011,4,0,12,15,0,1,1,2,0.32,0.57,0.1045,132
8185,12/12/2011,4,0,12,16,0,1,1,2,0.32,0.57,0.0896,214
8186,12/12/2011,4,0,12,17,0,1,1,2,0.3,0.56,0,359
8187,12/12/2011,4,0,12,18,0,1,1,1,0.3,0.56,0.0896,357
8188,12/12/2011,4,0,12,19,0,1,1,1,0.28,0.61,0.0896,241
8189,12/12/2011,4,0,12,20,0,1,1,1,0.3,0.56,0.0896,165
8190,12/12/2011,4,0,12,21,0,1,1,1,0.26,0.81,0,121
8191,12/12/2011,4,0,12,22,0,1,1,1,0.26,0.7,0,71
8192,12/12/2011,4,0,12,23,0,1,1,1,0.24,0.75,0,45
8193,12/13/2011,4,0,12,0,0,2,1,1,0.22,0.8,0,17
8194,12/13/2011,4,0,12,1,0,2,1,1,0.2,0.8,0,4
8195,12/13/2011,4,0,12,2,0,2,1,1,0.2,0.8,0,2
8196,12/13/2011,4,0,12,3,0,2,1,1,0.18,0.8,0,3
8197,12/13/2011,4,0,12,4,0,2,1,1,0.2,0.8,0,4
8198,12/13/2011,4,0,12,5,0,2,1,1,0.18,0.86,0,20
8199,12/13/2011,4,0,12,6,0,2,1,1,0.2,0.8,0,92
8200,12/13/2011,4,0,12,7,0,2,1,1,0.16,0.8,0.1642,223
8201,12/13/2011,4,0,12,8,0,2,1,1,0.2,0.69,0.1045,400
8202,12/13/2011,4,0,12,9,0,2,1,1,0.26,0.6,0.1642,233
8203,12/13/2011,4,0,12,10,0,2,1,1,0.3,0.52,0.1642,102
8204,12/13/2011,4,0,12,11,0,2,1,1,0.34,0.46,0.2537,124
8205,12/13/2011,4,0,12,12,0,2,1,1,0.36,0.43,0.3582,167
8206,12/13/2011,4,0,12,13,0,2,1,1,0.4,0.37,0.3284,127
8207,12/13/2011,4,0,12,14,0,2,1,1,0.4,0.37,0.2537,134
8208,12/13/2011,4,0,12,15,0,2,1,1,0.4,0.35,0.2537,151
8209,12/13/2011,4,0,12,16,0,2,1,1,0.38,0.37,0.2537,207
8210,12/13/2011,4,0,12,17,0,2,1,1,0.36,0.4,0.194,398
8211,12/13/2011,4,0,12,18,0,2,1,1,0.34,0.42,0.2239,382
8212,12/13/2011,4,0,12,19,0,2,1,1,0.32,0.49,0.1642,267
8213,12/13/2011,4,0,12,20,0,2,1,1,0.32,0.49,0.1642,161
8214,12/13/2011,4,0,12,21,0,2,1,1,0.3,0.52,0.1642,139
8215,12/13/2011,4,0,12,22,0,2,1,1,0.3,0.52,0.1642,107
8216,12/13/2011,4,0,12,23,0,2,1,1,0.26,0.7,0,59
8217,12/14/2011,4,0,12,0,0,3,1,1,0.26,0.75,0,22
8218,12/14/2011,4,0,12,1,0,3,1,1,0.26,0.75,0,8
8219,12/14/2011,4,0,12,2,0,3,1,1,0.26,0.75,0,2
8220,12/14/2011,4,0,12,3,0,3,1,1,0.28,0.65,0,3
8221,12/14/2011,4,0,12,4,0,3,1,1,0.26,0.75,0,4
8222,12/14/2011,4,0,12,5,0,3,1,2,0.26,0.81,0,26
8223,12/14/2011,4,0,12,6,0,3,1,2,0.26,0.87,0,87
8224,12/14/2011,4,0,12,7,0,3,1,1,0.28,0.75,0,247
8225,12/14/2011,4,0,12,8,0,3,1,2,0.26,0.87,0,467
8226,12/14/2011,4,0,12,9,0,3,1,2,0.3,0.61,0,239
8227,12/14/2011,4,0,12,10,0,3,1,2,0.32,0.57,0,142
8228,12/14/2011,4,0,12,11,0,3,1,2,0.34,0.55,0,115
8229,12/14/2011,4,0,12,12,0,3,1,2,0.36,0.57,0.0896,144
8230,12/14/2011,4,0,12,13,0,3,1,2,0.36,0.57,0.1045,133
8231,12/14/2011,4,0,12,14,0,3,1,2,0.38,0.54,0.0896,151
8232,12/14/2011,4,0,12,15,0,3,1,2,0.38,0.54,0.1045,167
8233,12/14/2011,4,0,12,16,0,3,1,2,0.38,0.54,0.1045,245
8234,12/14/2011,4,0,12,17,0,3,1,2,0.36,0.57,0.1045,396
8235,12/14/2011,4,0,12,18,0,3,1,2,0.36,0.62,0.1642,390
8236,12/14/2011,4,0,12,19,0,3,1,2,0.36,0.62,0.1045,268
8237,12/14/2011,4,0,12,20,0,3,1,2,0.34,0.66,0.1045,175
8238,12/14/2011,4,0,12,21,0,3,1,2,0.34,0.66,0.1642,154
8239,12/14/2011,4,0,12,22,0,3,1,1,0.34,0.66,0.1642,104
8240,12/14/2011,4,0,12,23,0,3,1,1,0.32,0.7,0.1642,51
8241,12/15/2011,4,0,12,0,0,4,1,1,0.32,0.7,0.1642,50
8242,12/15/2011,4,0,12,1,0,4,1,2,0.32,0.7,0.1642,20
8243,12/15/2011,4,0,12,2,0,4,1,2,0.32,0.7,0.1343,7
8244,12/15/2011,4,0,12,3,0,4,1,2,0.32,0.7,0.1343,3
8245,12/15/2011,4,0,12,4,0,4,1,2,0.32,0.7,0.2239,6
8246,12/15/2011,4,0,12,5,0,4,1,2,0.32,0.7,0.2836,24
8247,12/15/2011,4,0,12,6,0,4,1,1,0.32,0.66,0.194,92
8248,12/15/2011,4,0,12,7,0,4,1,1,0.32,0.7,0.194,258
8249,12/15/2011,4,0,12,8,0,4,1,2,0.34,0.66,0.2239,457
8250,12/15/2011,4,0,12,9,0,4,1,2,0.36,0.62,0.2836,280
8251,12/15/2011,4,0,12,10,0,4,1,2,0.4,0.58,0.2985,109
8252,12/15/2011,4,0,12,11,0,4,1,2,0.4,0.62,0.4179,135
8253,12/15/2011,4,0,12,12,0,4,1,2,0.46,0.59,0.4925,157
8254,12/15/2011,4,0,12,13,0,4,1,2,0.5,0.55,0.3582,164
8255,12/15/2011,4,0,12,14,0,4,1,2,0.52,0.52,0.3284,132
8256,12/15/2011,4,0,12,15,0,4,1,3,0.52,0.55,0.2239,82
8257,12/15/2011,4,0,12,16,0,4,1,3,0.46,0.72,0.1642,131
8258,12/15/2011,4,0,12,17,0,4,1,2,0.52,0.59,0.2836,324
8259,12/15/2011,4,0,12,18,0,4,1,2,0.52,0.59,0.2985,377
8260,12/15/2011,4,0,12,19,0,4,1,2,0.52,0.59,0.2836,287
8261,12/15/2011,4,0,12,20,0,4,1,1,0.52,0.59,0.3284,221
8262,12/15/2011,4,0,12,21,0,4,1,1,0.5,0.63,0.2985,155
8263,12/15/2011,4,0,12,22,0,4,1,1,0.52,0.63,0.3284,124
8264,12/15/2011,4,0,12,23,0,4,1,1,0.52,0.63,0.3284,114
8265,12/16/2011,4,0,12,0,0,5,1,1,0.5,0.72,0.3284,72
8266,12/16/2011,4,0,12,1,0,5,1,1,0.5,0.72,0.2239,31
8267,12/16/2011,4,0,12,2,0,5,1,1,0.48,0.77,0.1045,23
8268,12/16/2011,4,0,12,3,0,5,1,1,0.46,0.82,0.1343,5
8269,12/16/2011,4,0,12,4,0,5,1,2,0.5,0.59,0.194,5
8270,12/16/2011,4,0,12,5,0,5,1,1,0.48,0.44,0.3881,26
8271,12/16/2011,4,0,12,6,0,5,1,2,0.44,0.33,0.2985,82
8272,12/16/2011,4,0,12,7,0,5,1,2,0.38,0.46,0.2985,231
8273,12/16/2011,4,0,12,8,0,5,1,1,0.36,0.46,0.4179,459
8274,12/16/2011,4,0,12,9,0,5,1,1,0.36,0.46,0.3881,243
8275,12/16/2011,4,0,12,10,0,5,1,1,0.34,0.46,0.2985,132
8276,12/16/2011,4,0,12,11,0,5,1,2,0.34,0.42,0.2985,144
8277,12/16/2011,4,0,12,12,0,5,1,2,0.34,0.42,0.3582,173
8278,12/16/2011,4,0,12,13,0,5,1,2,0.34,0.39,0.3582,137
8279,12/16/2011,4,0,12,14,0,5,1,2,0.34,0.42,0.2239,128
8280,12/16/2011,4,0,12,15,0,5,1,2,0.32,0.45,0.2985,153
8281,12/16/2011,4,0,12,16,0,5,1,2,0.32,0.45,0.2239,224
8282,12/16/2011,4,0,12,17,0,5,1,2,0.32,0.45,0.2836,365
8283,12/16/2011,4,0,12,18,0,5,1,2,0.32,0.45,0.2537,295
8284,12/16/2011,4,0,12,19,0,5,1,2,0.32,0.45,0.2239,214
8285,12/16/2011,4,0,12,20,0,5,1,2,0.32,0.45,0.194,152
8286,12/16/2011,4,0,12,21,0,5,1,2,0.32,0.45,0.1642,102
8287,12/16/2011,4,0,12,22,0,5,1,2,0.3,0.49,0.1642,106
8288,12/16/2011,4,0,12,23,0,5,1,2,0.3,0.49,0.1343,75
8289,12/17/2011,4,0,12,0,0,6,0,1,0.3,0.49,0.2836,62
8290,12/17/2011,4,0,12,1,0,6,0,2,0.3,0.52,0.2537,43
8291,12/17/2011,4,0,12,2,0,6,0,2,0.28,0.56,0.2239,58
8292,12/17/2011,4,0,12,3,0,6,0,1,0.26,0.6,0.194,26
8293,12/17/2011,4,0,12,4,0,6,0,1,0.24,0.65,0.1642,9
8294,12/17/2011,4,0,12,5,0,6,0,2,0.26,0.6,0.194,9
8295,12/17/2011,4,0,12,6,0,6,0,2,0.26,0.56,0.2836,17
8296,12/17/2011,4,0,12,7,0,6,0,2,0.26,0.56,0.2239,20
8297,12/17/2011,4,0,12,8,0,6,0,2,0.26,0.56,0.2239,59
8298,12/17/2011,4,0,12,9,0,6,0,2,0.26,0.56,0.2537,100
8299,12/17/2011,4,0,12,10,0,6,0,2,0.26,0.52,0.2836,181
8300,12/17/2011,4,0,12,11,0,6,0,2,0.28,0.45,0.3284,209
8301,12/17/2011,4,0,12,12,0,6,0,2,0.28,0.45,0.2836,244
8302,12/17/2011,4,0,12,13,0,6,0,2,0.28,0.48,0.2537,236
8303,12/17/2011,4,0,12,14,0,6,0,1,0.28,0.45,0.3582,237
8304,12/17/2011,4,0,12,15,0,6,0,1,0.28,0.45,0.2836,228
8305,12/17/2011,4,0,12,16,0,6,0,1,0.28,0.45,0.2239,222
8306,12/17/2011,4,0,12,17,0,6,0,1,0.26,0.48,0.2239,165
8307,12/17/2011,4,0,12,18,0,6,0,1,0.26,0.48,0.3881,157
8308,12/17/2011,4,0,12,19,0,6,0,3,0.24,0.65,0.3284,106
8309,12/17/2011,4,0,12,20,0,6,0,1,0.22,0.69,0.2537,106
8310,12/17/2011,4,0,12,21,0,6,0,1,0.2,0.75,0.1642,96
8311,12/17/2011,4,0,12,22,0,6,0,1,0.2,0.75,0.1642,80
8312,12/17/2011,4,0,12,23,0,6,0,1,0.2,0.75,0,69
8313,12/18/2011,4,0,12,0,0,0,0,1,0.2,0.75,0.1343,71
8314,12/18/2011,4,0,12,1,0,0,0,1,0.2,0.69,0.1045,46
8315,12/18/2011,4,0,12,2,0,0,0,1,0.22,0.55,0.1045,41
8316,12/18/2011,4,0,12,3,0,0,0,1,0.22,0.55,0.2239,18
8317,12/18/2011,4,0,12,4,0,0,0,1,0.22,0.55,0.2239,1
8318,12/18/2011,4,0,12,5,0,0,0,1,0.2,0.59,0.1045,5
8319,12/18/2011,4,0,12,6,0,0,0,1,0.2,0.59,0.1343,3
8320,12/18/2011,4,0,12,7,0,0,0,1,0.2,0.59,0.1642,12
8321,12/18/2011,4,0,12,8,0,0,0,1,0.2,0.69,0,32
8322,12/18/2011,4,0,12,9,0,0,0,1,0.22,0.64,0.1642,81
8323,12/18/2011,4,0,12,10,0,0,0,1,0.24,0.6,0.2537,129
8324,12/18/2011,4,0,12,11,0,0,0,2,0.24,0.6,0.2239,188
8325,12/18/2011,4,0,12,12,0,0,0,1,0.26,0.6,0.2239,228
8326,12/18/2011,4,0,12,13,0,0,0,1,0.3,0.49,0.2985,228
8327,12/18/2011,4,0,12,14,0,0,0,1,0.3,0.49,0.2836,219
8328,12/18/2011,4,0,12,15,0,0,0,1,0.32,0.45,0.2836,207
8329,12/18/2011,4,0,12,16,0,0,0,1,0.28,0.48,0.2537,234
8330,12/18/2011,4,0,12,17,0,0,0,1,0.28,0.46,0.1642,136
8331,12/18/2011,4,0,12,18,0,0,0,1,0.28,0.45,0.194,138
8332,12/18/2011,4,0,12,19,0,0,0,1,0.26,0.52,0.1343,135
8333,12/18/2011,4,0,12,20,0,0,0,1,0.24,0.6,0.1045,104
8334,12/18/2011,4,0,12,21,0,0,0,1,0.22,0.64,0,89
8335,12/18/2011,4,0,12,22,0,0,0,1,0.22,0.75,0.194,49
8336,12/18/2011,4,0,12,23,0,0,0,1,0.2,0.75,0.1045,37
8337,12/19/2011,4,0,12,0,0,1,1,1,0.2,0.75,0.0896,17
8338,12/19/2011,4,0,12,1,0,1,1,1,0.18,0.8,0.0896,11
8339,12/19/2011,4,0,12,2,0,1,1,1,0.18,0.8,0.0896,3
8340,12/19/2011,4,0,12,3,0,1,1,1,0.16,0.86,0.0896,3
8341,12/19/2011,4,0,12,4,0,1,1,1,0.16,0.86,0.1343,4
8342,12/19/2011,4,0,12,5,0,1,1,1,0.14,0.93,0.1045,21
8343,12/19/2011,4,0,12,6,0,1,1,1,0.16,0.86,0.1045,68
8344,12/19/2011,4,0,12,7,0,1,1,1,0.18,0.74,0.1045,191
8345,12/19/2011,4,0,12,8,0,1,1,1,0.2,0.75,0.194,397
8346,12/19/2011,4,0,12,9,0,1,1,1,0.22,0.69,0.2239,183
8347,12/19/2011,4,0,12,10,0,1,1,1,0.24,0.67,0.194,108
8348,12/19/2011,4,0,12,11,0,1,1,1,0.26,0.65,0.2537,127
8349,12/19/2011,4,0,12,12,0,1,1,1,0.3,0.61,0.3284,141
8350,12/19/2011,4,0,12,13,0,1,1,1,0.34,0.49,0.3284,142
8351,12/19/2011,4,0,12,14,0,1,1,1,0.36,0.46,0.2239,137
8352,12/19/2011,4,0,12,15,0,1,1,1,0.38,0.46,0.1642,159
8353,12/19/2011,4,0,12,16,0,1,1,1,0.4,0.4,0.2537,208
8354,12/19/2011,4,0,12,17,0,1,1,1,0.38,0.46,0.194,378
8355,12/19/2011,4,0,12,18,0,1,1,1,0.36,0.5,0.194,354
8356,12/19/2011,4,0,12,19,0,1,1,2,0.36,0.53,0.1642,251
8357,12/19/2011,4,0,12,20,0,1,1,1,0.4,0.4,0.1642,206
8358,12/19/2011,4,0,12,21,0,1,1,2,0.36,0.53,0.1343,127
8359,12/19/2011,4,0,12,22,0,1,1,2,0.36,0.57,0.1642,107
8360,12/19/2011,4,0,12,23,0,1,1,1,0.36,0.53,0.1642,60
8646,1/1/2012,1,1,1,0,0,0,0,1,0.36,0.66,0,48
8647,1/1/2012,1,1,1,1,0,0,0,1,0.36,0.66,0.1343,93
8648,1/1/2012,1,1,1,2,0,0,0,1,0.32,0.76,0,75
8649,1/1/2012,1,1,1,3,0,0,0,1,0.3,0.81,0,52
8650,1/1/2012,1,1,1,4,0,0,0,1,0.28,0.81,0.0896,8
8651,1/1/2012,1,1,1,5,0,0,0,1,0.28,0.81,0.1045,5
8652,1/1/2012,1,1,1,6,0,0,0,1,0.26,0.93,0.1343,2
8653,1/1/2012,1,1,1,7,0,0,0,1,0.26,0.93,0.1642,7
8654,1/1/2012,1,1,1,8,0,0,0,1,0.26,0.87,0.1045,14
8655,1/1/2012,1,1,1,9,0,0,0,1,0.26,0.93,0.1045,40
8656,1/1/2012,1,1,1,10,0,0,0,1,0.3,0.81,0.1045,70
8657,1/1/2012,1,1,1,11,0,0,0,1,0.34,0.76,0.1343,138
8658,1/1/2012,1,1,1,12,0,0,0,1,0.4,0.62,0.2836,201
8659,1/1/2012,1,1,1,13,0,0,0,1,0.42,0.58,0.2836,223
8660,1/1/2012,1,1,1,14,0,0,0,1,0.44,0.54,0.2985,267
8661,1/1/2012,1,1,1,15,0,0,0,1,0.46,0.51,0.2985,265
8662,1/1/2012,1,1,1,16,0,0,0,2,0.44,0.54,0.2985,215
8663,1/1/2012,1,1,1,17,0,0,0,2,0.48,0.48,0.1642,111
8664,1/1/2012,1,1,1,18,0,0,0,3,0.46,0.59,0.2537,106
8665,1/1/2012,1,1,1,19,0,0,0,3,0.42,0.67,0.3881,105
8666,1/1/2012,1,1,1,20,0,0,0,2,0.44,0.62,0.2985,83
